gsis_player_id,position,player_name,season,team,school_code,passing_attempts,passing_completions,passing_yards,passing_completion_percentage,passing_touchdowns,passing_interceptions,rushing_attempts,rushing_yards,rushing_touchdowns,receiving_receptions,receiving_touchdowns,receiving_yards,defense_pass_breakups,defense_qb_hurries,defense_sacks,defense_solo_tackles,defense_total_tackles,defense_tackles_for_loss,defense_interceptions,defense_touchdowns,kickreturns_avg,kickreturns_long,kickreturns_no,kickreturns_touchdowns,kickreturns_yards,puntreturns_avg,puntreturns_long,puntreturns_no,puntreturns_td,puntreturns_yds,total_fumbles,total_fumbles_lost
325753,WR,Jerrod Means,2023,Pittsburgh,PAPT,,,,,,,,,,41.0,6.0,721.0,,,,,,,,,,,,,,,,,,,1.0,1.0
325899,DE,Gabriel Murphy,2019,North Texas,TXNO,,,,,,,,,,,,,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,,,,,,,,,,
325899,DE,Gabriel Murphy,2020,North Texas,TXNO,,,,,,,,,,,,,0.0,2.0,4.5,10.0,18.0,4.5,,0.0,,,,,,,,,,,,
325899,DE,Gabriel Murphy,2021,North Texas,TXNO,,,,,,,,,,,,,3.0,8.0,7.5,20.0,53.0,12.5,,0.0,,,,,,,,,,,0.0,0.0
325899,DE,Gabriel Murphy,2022,UCLA,CALA,,,,,,,,,,,,,1.0,1.0,1.5,17.0,34.0,4.0,,0.0,,,,,,,,,,,0.0,0.0
325899,DE,Gabriel Murphy,2023,UCLA,CALA,,,,,,,,,,,,,2.0,8.0,9.0,23.0,39.0,17.0,,0.0,,,,,,,,,,,,
325913,DT,Jowon Briggs,2019,Virginia,VAUN,,,,,,,,,,,,,0.0,0.0,1.0,5.0,19.0,3.0,,0.0,,,,,,,,,,,,
325913,DT,Jowon Briggs,2020,Virginia,VAUN,,,,,,,,,,,,,0.0,0.0,3.0,5.0,20.0,4.0,,0.0,,,,,,,,,,,,
325913,DT,Jowon Briggs,2021,Cincinnati,OHCI,,,,,,,,,,,,,0.0,1.0,3.0,9.0,42.0,3.0,,0.0,,,,,,,,,,,,
325913,DT,Jowon Briggs,2022,Cincinnati,OHCI,,,,,,,,,,,,,0.0,5.0,3.0,15.0,57.0,4.5,,0.0,,,,,,,,,,,,
325913,DT,Jowon Briggs,2023,Cincinnati,OHCI,,,,,,,,,,,,,0.0,2.0,2.0,9.0,27.0,6.0,,0.0,,,,,,,,,,,,
325932,TE,Joshua Simon,2019,Western Kentucky,KYWE,,,,,,,,,,30.0,4.0,430.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,
325932,TE,Joshua Simon,2020,Western Kentucky,KYWE,,,,,,,,,,33.0,3.0,370.0,,,,,,,,,,,,,,,,,,,,
325932,TE,Joshua Simon,2021,Western Kentucky,KYWE,,,,,,,,,,3.0,2.0,73.0,,,,,,,,,,,,,,,,,,,,
325932,TE,Joshua Simon,2022,Western Kentucky,KYWE,,,,,,,,,,20.0,7.0,273.0,,,,,,,,,,,,,,,,,,,1.0,1.0
325932,TE,Joshua Simon,2023,South Carolina,SCUN,,,,,,,,,,28.0,2.0,256.0,,,,,,,,,,,,,,,,,,,1.0,0.0
325932,TE,Joshua Simon,2024,South Carolina,SCUN,,,,,,,,,,41.0,7.0,512.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,3.0,1.0
325952,DS,Jaylen Key,2019,UAB,ALBI,,,,,,,,,,,,,0.0,0.0,0.0,3.0,3.0,0.0,,0.0,,,,,,,,,,,,
325952,DS,Jaylen Key,2020,UAB,ALBI,,,,,,,,,,,,,0.0,1.0,0.0,8.0,9.0,0.0,,0.0,,,,,,,,,,,,
325952,DS,Jaylen Key,2021,UAB,ALBI,,,,,,,,,,,,,1.0,0.0,0.0,6.0,6.0,0.0,,0.0,,,,,,,,,,,0.0,0.0
325952,DS,Jaylen Key,2022,UAB,ALBI,,,,,,,,,,,,,1.0,0.0,1.0,41.0,60.0,4.5,3.0,0.0,,,,,,,,,,,,
325952,DS,Jaylen Key,2023,Alabama,ALUN,,,,,,,,,,,,,1.0,0.0,0.0,35.0,60.0,1.5,1.0,0.0,,,,,,,,,,,,
325958,DT,Joseph Evans,2019,LSU,LAST,,,,,,,,,,,,,0.0,0.0,0.0,2.0,7.0,0.0,,0.0,,,,,,,,,,,,
325958,DT,Joseph Evans,2020,LSU,LAST,,,,,,,,,,,,,0.0,0.0,0.5,3.0,13.0,0.5,,0.0,,,,,,,,,,,,
325958,DT,Joseph Evans,2021,LSU,LAST,,,,,,,,,,,,,0.0,0.0,0.0,3.0,8.0,2.0,,0.0,,,,,,,,,,,,
325958,DT,Joseph Evans,2022,UTSA,TXSN,,,,,,,,,,,,,0.0,1.0,1.5,7.0,16.0,3.5,,0.0,,,,,,,,,,,,
325958,DT,Joseph Evans,2023,UTSA,TXSN,,,,,,,,,,,,,0.0,0.0,2.0,11.0,18.0,2.5,,0.0,,,,,,,,,,,,
325958,DT,Joseph Evans,2024,UTSA,TXSN,,,,,,,,,,,,,0.0,0.0,1.0,1.0,5.0,1.5,,0.0,,,,,,,,,,,,
326124,IB,Drake Thomas,2019,NC State,NCST,,,,,,,,,,,,,2.0,1.0,2.5,13.0,34.0,4.0,1.0,0.0,,,,,,,,,,,,
326124,IB,Drake Thomas,2020,NC State,NCST,,,,,,,,,,,,,1.0,5.0,3.0,25.0,58.0,9.5,,0.0,,,,,,,,,,,,
326124,IB,Drake Thomas,2021,NC State,NCST,,,,,,,,,,,,,1.0,9.0,6.0,48.0,99.0,13.5,3.0,1.0,,,,,,,,,,,,
326124,IB,Drake Thomas,2022,NC State,NCST,,,,,,,,,,,,,4.0,23.0,7.5,45.0,91.0,16.0,,0.0,,,,,,,,,,,,
326147,TE,Zach Heins,2019,South Dakota State,SDST,,,,,,,,,,1.0,1.0,13.0,,,,,,,,,,,,,,,,,,,,
326147,TE,Zach Heins,2022,South Dakota State,SDST,,,,,,,,,,24.0,4.0,301.0,,,,,,,,,,,,,,,,,,,,
326147,TE,Zach Heins,2023,South Dakota State,SDST,,,,,,,,,,26.0,7.0,399.0,,,,,,,,,,,,,,,,,,,2.0,2.0
326204,WR,Nick Nash,2019,San José State,CASJ,17.0,12.0,133.0,0.706,2.0,0.0,40.0,255.0,3.0,1.0,0.0,4.0,,,,,,,,,,,,,,,,,,,2.0,1.0
326204,WR,Nick Nash,2020,San José State,CASJ,34.0,20.0,213.0,0.588,2.0,2.0,40.0,204.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,0.0
326204,WR,Nick Nash,2021,San José State,CASJ,138.0,74.0,971.0,0.536,6.0,3.0,68.0,385.0,1.0,4.0,0.0,36.0,,,,,,,,,,,,,,,,,,,7.0,4.0
326204,WR,Nick Nash,2022,San José State,CASJ,,,,,,,3.0,23.0,0.0,6.0,1.0,62.0,,,,,,,,,,,,,,,,,,,,
326204,WR,Nick Nash,2023,San José State,CASJ,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,8.0,728.0,,,,,,,,,,,,,,,,,,,1.0,0.0
326204,WR,Nick Nash,2024,San José State,CASJ,2.0,2.0,42.0,1.0,2.0,0.0,1.0,-9.0,0.0,104.0,16.0,1382.0,0.0,0.0,0.0,4.0,4.0,0.0,,0.0,,,,,,,,,,,3.0,2.0
326396,OC,Ricky Stromberg,2022,Arkansas,ARUN,,,,,,,,,,0.0,0.0,-5.0,,,,,,,,,,,,,,,,,,,1.0,1.0
326405,DC,Josh Wallace,2023,Michigan,MIUN,,,,,,,,,,,,,4.0,0.0,0.0,19.0,28.0,2.0,,0.0,,,,,,,,,,,0.0,0.0
326444,DC,Nic Jones,2019,Ball State,INBS,,,,,,,,,,,,,4.0,1.0,0.0,15.0,18.0,1.0,,0.0,,,,,,,,,,,,
326444,DC,Nic Jones,2020,Ball State,INBS,,,,,,,,,,,,,0.0,0.0,0.0,5.0,6.0,0.0,,0.0,21.5,24.0,2.0,0.0,43.0,,,,,,,
326444,DC,Nic Jones,2021,Ball State,INBS,,,,,,,,,,,,,1.0,0.0,0.0,12.0,13.0,0.0,1.0,0.0,24.0,24.0,1.0,0.0,24.0,,,,,,,
326444,DC,Nic Jones,2022,Ball State,INBS,,,,,,,,,,,,,12.0,0.0,0.0,15.0,22.0,0.0,2.0,0.0,13.5,18.0,2.0,0.0,27.0,,,,,,,
326448,OG,Kaitori Leveston,2022,Kansas State,KSST,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
326470,IB,Aaron Casey,2019,Indiana,INUN,,,,,,,,,,,,,0.0,0.0,1.0,4.0,5.0,1.5,,0.0,,,,,,,,,,,,
326470,IB,Aaron Casey,2020,Indiana,INUN,,,,,,,,,,,,,0.0,1.0,1.0,11.0,15.0,3.0,,0.0,,,,,,,,,,,,
326470,IB,Aaron Casey,2021,Indiana,INUN,,,,,,,,,,,,,0.0,1.0,0.0,13.0,25.0,1.0,,0.0,,,,,,,,,,,,
326470,IB,Aaron Casey,2022,Indiana,INUN,,,,,,,,,,,,,2.0,4.0,1.5,48.0,85.0,10.5,,0.0,,,,,,,,,,,,
326470,IB,Aaron Casey,2023,Indiana,INUN,,,,,,,,,,,,,3.0,1.0,6.5,77.0,108.0,20.0,,0.0,,,,,,,,,,,,
326492,DC,Jarius Monroe,2019,Nicholls,LANI,,,,,,,,,,,,,0.0,0.0,0.0,5.0,6.0,0.0,,0.0,,,,,,,,,,,,
326492,DC,Jarius Monroe,2021,Nicholls,LANI,,,,,,,,,,,,,2.0,0.0,0.0,5.0,8.0,0.0,,0.0,,,,,,,,,,,,
326492,DC,Jarius Monroe,2022,Tulane,LATU,,,,,,,,,,,,,7.0,1.0,0.0,28.0,41.0,1.0,3.0,0.0,,,,,,,,,,,,
326492,DC,Jarius Monroe,2023,Tulane,LATU,,,,,,,,,,,,,10.0,1.0,1.0,35.0,48.0,3.5,3.0,0.0,,,,,,,,,,,,
326531,WR,Casey Washington,2019,Illinois,ILUN,1.0,0.0,0.0,0.0,0.0,0.0,,,,11.0,0.0,132.0,,,,,,,,,,,,,,,,,,,,
326531,WR,Casey Washington,2020,Illinois,ILUN,,,,,,,,,,10.0,0.0,106.0,,,,,,,,,,,,,,,,,,,,
326531,WR,Casey Washington,2021,Illinois,ILUN,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,21.0,0.0,294.0,,,,,,,,,,,,,,,,,,,,
326531,WR,Casey Washington,2022,Illinois,ILUN,,,,,,,,,,31.0,0.0,295.0,,,,,,,,,,,,,,,,,,,,
326531,WR,Casey Washington,2023,Illinois,ILUN,,,,,,,,,,49.0,4.0,670.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
326546,DS,Omar Brown,2019,Northern Iowa,IANO,,,,,,,,,,,,,1.0,0.0,0.0,7.0,11.0,0.0,,0.0,,,,,,,,,,,,
326546,DS,Omar Brown,2021,Northern Iowa,IANO,,,,,,,,,,,,,0.0,0.0,0.0,5.0,8.0,1.0,,0.0,,,,,,,,,,,,
326546,DS,Omar Brown,2022,Nebraska,NEUN,,,,,,,,,,,,,0.0,0.0,1.0,1.0,5.0,0.0,,0.0,,,,,,,,,,,,
326546,DS,Omar Brown,2023,Nebraska,NEUN,,,,,,,,,,,,,3.0,0.0,0.0,35.0,51.0,3.0,1.0,0.0,,,,,,,,,,,0.0,0.0
326564,TE,Mason Fairchild,2019,Kansas,KSUN,,,,,,,,,,2.0,0.0,32.0,,,,,,,,,,,,,,,,,,,,
326564,TE,Mason Fairchild,2020,Kansas,KSUN,,,,,,,,,,5.0,0.0,57.0,,,,,,,,,,,,,,,,,,,,
326564,TE,Mason Fairchild,2021,Kansas,KSUN,,,,,,,,,,13.0,1.0,128.0,0.0,0.0,0.0,3.0,3.0,0.0,,0.0,,,,,,,,,,,,
326564,TE,Mason Fairchild,2022,Kansas,KSUN,,,,,,,,,,35.0,6.0,443.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,
326564,TE,Mason Fairchild,2023,Kansas,KSUN,,,,,,,,,,27.0,3.0,451.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
326599,DS,Kenny Logan Jr.,2019,Kansas,KSUN,,,,,,,,,,,,,0.0,0.0,0.0,11.0,14.0,0.0,,0.0,16.7,25.0,9.0,0.0,150.0,5.6,14.0,5.0,0.0,28.0,1.0,1.0
326599,DS,Kenny Logan Jr.,2020,Kansas,KSUN,,,,,,,,,,,,,3.0,1.0,1.0,40.0,58.0,1.0,2.0,1.0,26.5,100.0,13.0,1.0,345.0,,,,,,,
326599,DS,Kenny Logan Jr.,2021,Kansas,KSUN,,,,,,,,,,,,,5.0,1.0,0.0,78.0,110.0,4.0,1.0,0.0,26.2,83.0,16.0,0.0,419.0,,,,,,,
326599,DS,Kenny Logan Jr.,2022,Kansas,KSUN,,,,,,,,,,,,,3.0,1.0,0.0,65.0,96.0,1.5,2.0,0.0,19.8,38.0,12.0,0.0,237.0,,,,,,0.0,0.0
326599,DS,Kenny Logan Jr.,2023,Kansas,KSUN,,,,,,,,,,,,,6.0,0.0,0.0,58.0,86.0,4.5,1.0,1.0,23.9,43.0,12.0,0.0,287.0,,,,,,,
326651,DC,Kei'Trel Clark,2019,Liberty,VALB,,,,,,,,,,,,,6.0,0.0,1.0,33.0,38.0,3.0,,0.0,,,,,,-20.0,-20.0,1.0,0.0,-20.0,1.0,1.0
326651,DC,Kei'Trel Clark,2020,Louisville,KYLO,,,,,,,,,,,,,10.0,0.0,0.0,27.0,36.0,2.0,1.0,0.0,,,,,,,,,,,0.0,0.0
326651,DC,Kei'Trel Clark,2021,Louisville,KYLO,,,,,,,,,,,,,9.0,0.0,0.0,30.0,40.0,3.5,3.0,0.0,,,,,,,,,,,,
326651,DC,Kei'Trel Clark,2022,Louisville,KYLO,,,,,,,,,,,,,4.0,1.0,1.0,35.0,51.0,4.0,1.0,1.0,,,,,,,,,,,0.0,0.0
326655,WR,Demario Douglas,2019,Liberty,VALB,,,,,,,,,,9.0,1.0,136.0,,,,,,,,,,,,,,,,,,,,
326655,WR,Demario Douglas,2020,Liberty,VALB,,,,,,,1.0,2.0,0.0,32.0,3.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,18.0,18.0,1.0,0.0,18.0,11.1,73.0,15.0,1.0,166.0,2.0,1.0
326655,WR,Demario Douglas,2021,Liberty,VALB,,,,,,,1.0,2.0,0.0,52.0,6.0,701.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,29.5,42.0,2.0,0.0,59.0,6.8,72.0,21.0,1.0,143.0,2.0,2.0
326655,WR,Demario Douglas,2022,Liberty,VALB,,,,,,,5.0,105.0,1.0,78.0,6.0,993.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,21.0,37.0,14.0,0.0,294.0,4.1,32.0,18.0,0.0,74.0,3.0,0.0
326925,WR,Shaquan Davis,2019,South Carolina State,SCST,,,,,,,,,,1.0,0.0,35.0,,,,,,,,,,,,,,,,,,,,
326925,WR,Shaquan Davis,2022,South Carolina State,SCST,,,,,,,,,,38.0,10.0,858.0,,,,,,,,,,,,,,,,,,,2.0,2.0
327296,OT,Tylan Grable,2022,UCF,FLCE,,,,,,,1.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
327296,OT,Tylan Grable,2023,UCF,FLCE,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
327662,DS,Dadrion Taylor,2019,Texas Tech,TXTC,,,,,,,,,,,,,0.0,0.0,0.0,11.0,15.0,1.0,,0.0,17.7,24.0,7.0,0.0,124.0,,,,,,1.0,0.0
327662,DS,Dadrion Taylor,2020,Texas Tech,TXTC,,,,,,,,,,,,,0.0,0.0,0.0,13.0,16.0,0.5,,0.0,,,,,,,,,,,,
327662,DS,Dadrion Taylor,2021,Texas Tech,TXTC,,,,,,,,,,,,,10.0,0.0,0.0,42.0,62.0,0.5,3.0,0.0,,,,,,,,,,,,
327662,DS,Dadrion Taylor,2022,Texas Tech,TXTC,,,,,,,,,,,,,5.0,0.0,1.0,46.0,65.0,5.5,3.0,0.0,,,,,,,,,,,0.0,0.0
327662,DS,Dadrion Taylor,2023,Texas Tech,TXTC,,,,,,,,,,,,,7.0,2.0,1.0,53.0,72.0,1.5,4.0,0.0,,,,,,,,,,,,
327674,WR,A.T. Perry,2019,Wake Forest,NCWF,,,,,,,,,,4.0,1.0,62.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
327674,WR,A.T. Perry,2020,Wake Forest,NCWF,,,,,,,,,,15.0,1.0,211.0,,,,,,,,,,,,,,,,,,,,
327674,WR,A.T. Perry,2021,Wake Forest,NCWF,,,,,,,,,,71.0,15.0,1293.0,,,,,,,,,,,,,,,,,,,,
327674,WR,A.T. Perry,2022,Wake Forest,NCWF,,,,,,,,,,81.0,11.0,1096.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
327725,OT,Doug Nester,2021,West Virginia,WVUN,,,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
327734,DS,Tre'Vius Hodges-Tomlinson,2019,TCU,TXCU,,,,,,,,,,,,,1.0,0.0,0.0,7.0,8.0,0.0,,0.0,,,,,,,,,,,,
327734,DS,Tre'Vius Hodges-Tomlinson,2020,TCU,TXCU,,,,,,,,,,,,,13.0,1.0,0.0,14.0,26.0,0.0,,0.0,,,,,,,,,,,,
327734,DS,Tre'Vius Hodges-Tomlinson,2021,TCU,TXCU,,,,,,,,,,,,,7.0,0.0,0.0,32.0,41.0,2.0,2.0,1.0,,,,,,,,,,,,
327734,DS,Tre'Vius Hodges-Tomlinson,2022,TCU,TXCU,,,,,,,,,,,,,11.0,0.0,0.0,33.0,40.0,2.0,3.0,0.0,,,,,,,,,,,,
327751,WR,Tahj Washington,2019,Memphis,TNMS,,,,,,,,,,3.0,0.0,32.0,,,,,,,,,,,,,,,,,,,,
327751,WR,Tahj Washington,2020,Memphis,TNMS,,,,,,,4.0,11.0,1.0,43.0,6.0,743.0,0.0,0.0,0.0,4.0,4.0,0.0,,0.0,20.2,32.0,12.0,0.0,242.0,,,,,,3.0,1.0
327751,WR,Tahj Washington,2021,USC,CASC,,,,,,,,,,54.0,1.0,602.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,17.3,24.0,7.0,0.0,121.0,,,,,,,
327751,WR,Tahj Washington,2022,USC,CASC,,,,,,,,,,50.0,6.0,785.0,,,,,,,,,25.0,42.0,3.0,0.0,75.0,,,,,,,
327751,WR,Tahj Washington,2023,USC,CASC,,,,,,,1.0,10.0,0.0,59.0,8.0,1062.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,,,,,,,,,,
327784,IB,Steele Chambers,2019,Ohio State,OHST,,,,,,,19.0,135.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
327784,IB,Steele Chambers,2020,Ohio State,OHST,,,,,,,9.0,86.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,1.0,1.0
327784,IB,Steele Chambers,2021,Ohio State,OHST,,,,,,,,,,,,,2.0,2.0,1.0,27.0,47.0,5.0,1.0,0.0,13.0,13.0,1.0,0.0,13.0,,,,,,,
327784,IB,Steele Chambers,2022,Ohio State,OHST,,,,,,,,,,,,,3.0,2.0,2.0,40.0,70.0,6.5,2.0,0.0,,,,,,,,,,,0.0,0.0
327784,IB,Steele Chambers,2023,Ohio State,OHST,,,,,,,,,,,,,1.0,1.0,0.0,41.0,83.0,1.5,1.0,0.0,,,,,,,,,,,,
327851,DT,Nathan Pickering,2019,Mississippi State,MSST,,,,,,,,,,,,,0.0,0.0,3.0,5.0,11.0,6.0,,0.0,,,,,,,,,,,,
327851,DT,Nathan Pickering,2020,Mississippi State,MSST,,,,,,,,,,,,,0.0,1.0,2.0,2.0,15.0,2.0,,0.0,,,,,,,,,,,,
327851,DT,Nathan Pickering,2021,Mississippi State,MSST,,,,,,,,,,,,,0.0,2.0,4.0,13.0,27.0,7.0,,0.0,,,,,,,,,,,,
327851,DT,Nathan Pickering,2022,Mississippi State,MSST,,,,,,,,,,,,,1.0,2.0,2.0,11.0,25.0,4.5,,0.0,,,,,,,,,,,,
327851,DT,Nathan Pickering,2023,Mississippi State,MSST,,,,,,,,,,,,,0.0,3.0,2.0,17.0,44.0,3.0,,0.0,,,,,,,,,,,0.0,0.0
327913,DT,Zion Logue,2020,Georgia,GAUN,,,,,,,,,,,,,0.0,0.0,0.0,3.0,8.0,1.0,,0.0,,,,,,,,,,,,
327913,DT,Zion Logue,2021,Georgia,GAUN,,,,,,,,,,,,,0.0,0.0,1.0,6.0,11.0,1.0,,0.0,,,,,,,,,,,,
327913,DT,Zion Logue,2022,Georgia,GAUN,,,,,,,,,,,,,1.0,0.0,0.0,9.0,15.0,0.0,,0.0,,,,,,,,,,,0.0,0.0
327913,DT,Zion Logue,2023,Georgia,GAUN,,,,,,,,,,,,,2.0,0.0,0.5,9.0,17.0,2.5,,0.0,,,,,,,,,,,,
327928,OT,Xavier Truss,2023,Georgia,GAUN,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
327944,DE,Mohamed Kamara,2019,Colorado State,COST,,,,,,,,,,,,,0.0,1.0,0.0,11.0,22.0,1.5,,1.0,,,,,,,,,,,0.0,0.0
327944,DE,Mohamed Kamara,2020,Colorado State,COST,,,,,,,,,,,,,0.0,1.0,1.5,7.0,21.0,1.5,,0.0,,,,,,,,,,,,
327944,DE,Mohamed Kamara,2021,Colorado State,COST,,,,,,,,,,,,,1.0,2.0,7.5,22.0,36.0,9.5,,0.0,,,,,,,,,,,,
327944,DE,Mohamed Kamara,2022,Colorado State,COST,,,,,,,,,,,,,0.0,11.0,8.0,24.0,43.0,15.5,,0.0,,,,,,,,,,,0.0,0.0
327944,DE,Mohamed Kamara,2023,Colorado State,COST,,,,,,,,,,,,,1.0,10.0,12.0,28.0,55.0,16.0,,0.0,,,,,,,,,,,0.0,0.0
327982,DE,Grayson Murphy,2020,North Texas,TXNO,,,,,,,,,,,,,0.0,4.0,3.0,7.0,19.0,4.0,,0.0,,,,,,,,,,,,
327982,DE,Grayson Murphy,2021,North Texas,TXNO,,,,,,,,,,,,,0.0,9.0,8.5,17.0,37.0,14.5,,0.0,,,,,,,,,,,0.0,0.0
327982,DE,Grayson Murphy,2022,UCLA,CALA,,,,,,,,,,,,,1.0,0.0,5.0,17.0,26.0,9.0,,0.0,,,,,,,,,,,,
327982,DE,Grayson Murphy,2023,UCLA,CALA,,,,,,,,,,,,,1.0,10.0,5.5,23.0,33.0,9.5,,0.0,,,,,,,,,,,,
328048,DC,M.J. Devonshire,2019,Kentucky,KYUN,,,,,,,,,,,,,1.0,0.0,0.0,5.0,5.0,0.0,,0.0,,,,,,,,,,,,
328048,DC,M.J. Devonshire,2020,Kentucky,KYUN,,,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
328048,DC,M.J. Devonshire,2021,Pittsburgh,PAPT,,,,,,,,,,,,,3.0,0.0,0.0,10.0,17.0,1.0,1.0,0.0,,,,,,,,,,,,
328048,DC,M.J. Devonshire,2022,Pittsburgh,PAPT,,,,,,,,,,,,,8.0,1.0,0.0,21.0,30.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,9.8,82.0,25.0,1.0,245.0,1.0,0.0
328048,DC,M.J. Devonshire,2023,Pittsburgh,PAPT,,,,,,,,,,,,,10.0,0.0,0.0,18.0,32.0,0.5,4.0,1.0,,,,,,5.1,34.0,20.0,0.0,101.0,2.0,1.0
328168,DS,Craig Woodson,2019,California,CAUN,,,,,,,,,,,,,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,,,,,,,,,,
328168,DS,Craig Woodson,2020,California,CAUN,,,,,,,,,,,,,2.0,0.0,0.0,14.0,18.0,0.0,,0.0,,,,,,9.0,0.0,1.0,0.0,9.0,,
328168,DS,Craig Woodson,2022,California,CAUN,,,,,,,,,,,,,3.0,2.0,0.0,54.0,76.0,3.0,2.0,1.0,,,,,,,,,,,,
328168,DS,Craig Woodson,2023,California,CAUN,,,,,,,,,,,,,4.0,0.0,0.5,54.0,80.0,4.0,1.0,0.0,,,,,,,,,,,,
328168,DS,Craig Woodson,2024,California,CAUN,,,,,,,,,,,,,7.0,1.0,0.0,45.0,70.0,2.5,2.0,0.0,,,,,,,,,,,0.0,0.0
328186,OT,Carter Warren,2022,Pittsburgh,PAPT,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
328191,DT,Jamree Kromah,2018,Rutgers,NJRU,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,
328191,DT,Jamree Kromah,2019,Rutgers,NJRU,,,,,,,,,,,,,0.0,2.0,0.5,1.0,7.0,1.0,,0.0,,,,,,,,,,,,
328191,DT,Jamree Kromah,2021,Rutgers,NJRU,,,,,,,,,,,,,0.0,0.0,0.0,3.0,9.0,2.5,,0.0,,,,,,,,,,,,
328191,DT,Jamree Kromah,2022,James Madison,VAJM,,,,,,,,,,,,,0.0,3.0,4.5,8.0,19.0,5.5,,0.0,,,,,,,,,,,,
328191,DT,Jamree Kromah,2023,James Madison,VAJM,,,,,,,,,,,,,0.0,4.0,9.0,30.0,58.0,19.5,,0.0,,,,,,,,,,,0.0,0.0
328197,DE,Khalid Duke,2019,Kansas State,KSST,,,,,,,,,,,,,1.0,0.0,2.0,5.0,7.0,3.0,,0.0,,,,,,,,,,,,
328197,DE,Khalid Duke,2020,Kansas State,KSST,,,,,,,,,,,,,0.0,5.0,1.0,17.0,26.0,3.0,,0.0,,,,,,,,,,,,
328197,DE,Khalid Duke,2021,Kansas State,KSST,,,,,,,,,,,,,0.0,0.0,2.0,3.0,6.0,2.0,,0.0,,,,,,,,,,,,
328197,DE,Khalid Duke,2022,Kansas State,KSST,,,,,,,,,,,,,1.0,3.0,3.0,29.0,39.0,5.0,,0.0,,,,,,,,,,,,
328197,DE,Khalid Duke,2023,Kansas State,KSST,,,,,,,,,,,,,0.0,2.0,6.0,14.0,19.0,8.0,,0.0,,,,,,,,,,,,
328254,DS,Shilo Sanders,2019,South Carolina,SCUN,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,
328254,DS,Shilo Sanders,2020,South Carolina,SCUN,,,,,,,,,,,,,1.0,0.0,0.0,23.0,32.0,1.0,,0.0,,,,,,,,,,,,
328254,DS,Shilo Sanders,2021,Jackson State,MSJA,,,,,,,,,,,,,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,,,,,,,,,,
328254,DS,Shilo Sanders,2022,Jackson State,MSJA,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,2.0,1.0,0.0,2.0,,
328254,DS,Shilo Sanders,2023,Colorado,COUN,,,,,,,,,,,,,3.0,1.0,0.0,54.0,67.0,0.5,1.0,1.0,,,,,,,,,,,0.0,0.0
328254,DS,Shilo Sanders,2024,Colorado,COUN,,,,,,,,,,,,,2.0,0.0,1.0,44.0,64.0,3.0,,1.0,,,,,,,,,,,0.0,0.0
328261,QB,Max Brosmer,2019,New Hampshire,NHUN,38.0,19.0,224.0,0.5,2.0,1.0,3.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
328261,QB,Max Brosmer,2022,New Hampshire,NHUN,420.0,263.0,3154.0,0.626,27.0,8.0,75.0,117.0,2.0,,,,,,,,,,,,,,,,,,,,,,6.0,3.0
